Temperature (C)	Pressure (MPa)	Density (l, kg/m3)	Volume (l, m3/kg)	Internal Energy (l, kJ/mol)	Enthalpy (l, kJ/mol)	Entropy (l, J/mol*K)	Cv (l, J/mol*K)	Cp (l, J/mol*K)	Sound Spd. (l, m/s)	Joule-Thomson (l, K/MPa)	Viscosity (l, uPa*s)	Therm. Cond. (l, W/m*K)	Surf. Tension (l, N/m)	Density (v, kg/m3)	Volume (v, m3/kg)	Internal Energy (v, kJ/mol)	Enthalpy (v, kJ/mol)	Entropy (v, J/mol*K)	Cv (v, J/mol*K)	Cp (v, J/mol*K)	Sound Spd. (v, m/s)	Joule-Thomson (v, K/MPa)	Viscosity (v, uPa*s)	Therm. Cond. (v, W/m*K)
32.000	0.81543	1179.6	0.00084777	24.889	24.959	117.63	94.051	148.55	473.92	0.041109	178.61	0.078136	0.0071244	39.799	0.025126	40.332	42.423	174.86	87.668	110.19	142.67	24.184	11.995	0.014548
33.000	0.83878	1175.6	0.00085065	25.035	25.108	118.11	94.199	149.05	469.25	0.050925	176.38	0.077709	0.0069966	40.974	0.024405	40.383	42.471	174.83	88.001	110.95	142.41	23.994	12.040	0.014655
34.000	0.86262	1171.6	0.00085357	25.182	25.257	118.59	94.347	149.56	464.58	0.061031	174.18	0.077281	0.0068692	42.180	0.023708	40.433	42.519	174.79	88.336	111.73	142.14	23.808	12.086	0.014764
35.000	0.88698	1167.5	0.00085653	25.329	25.407	119.07	94.497	150.08	459.90	0.071439	172.00	0.076853	0.0067423	43.416	0.023033	40.482	42.567	174.76	88.672	112.52	141.86	23.626	12.132	0.014874
36.000	0.91185	1163.4	0.00085954	25.477	25.557	119.55	94.648	150.61	455.22	0.082161	169.85	0.076426	0.0066159	44.683	0.022380	40.531	42.613	174.72	89.009	113.33	141.58	23.449	12.179	0.014986
37.000	0.93724	1159.3	0.00086259	25.625	25.707	120.03	94.799	151.16	450.53	0.093212	167.72	0.075998	0.0064899	45.983	0.021747	40.580	42.660	174.69	89.348	114.17	141.28	23.275	12.227	0.015098
38.000	0.96315	1155.1	0.00086569	25.773	25.858	120.51	94.952	151.72	445.83	0.10460	165.61	0.075571	0.0063645	47.316	0.021135	40.628	42.705	174.65	89.689	115.02	140.98	23.106	12.275	0.015213
39.000	0.98960	1151.0	0.00086884	25.922	26.010	120.99	95.105	152.30	441.13	0.11636	163.52	0.075143	0.0062394	48.683	0.020541	40.676	42.751	174.62	90.031	115.89	140.66	22.940	12.323	0.015329
40.000	1.0166	1146.7	0.00087204	26.071	26.162	121.47	95.260	152.89	436.43	0.12848	161.45	0.074716	0.0061149	50.085	0.019966	40.724	42.795	174.58	90.375	116.78	140.34	22.778	12.373	0.015446
41.000	1.0441	1142.5	0.00087529	26.221	26.315	121.95	95.416	153.49	431.71	0.14100	159.40	0.074288	0.0059909	51.523	0.019409	40.771	42.839	174.55	90.721	117.69	140.00	22.620	12.423	0.015566
42.000	1.0722	1138.2	0.00087859	26.372	26.468	122.42	95.573	154.11	426.99	0.15392	157.37	0.073860	0.0058673	52.998	0.018868	40.818	42.882	174.51	91.068	118.63	139.66	22.466	12.474	0.015687
43.000	1.1009	1133.8	0.00088195	26.522	26.621	122.90	95.731	154.75	422.26	0.16727	155.36	0.073432	0.0057443	54.512	0.018345	40.864	42.925	174.47	91.417	119.59	139.31	22.315	12.526	0.015810
44.000	1.1301	1129.5	0.00088537	26.674	26.776	123.38	95.890	155.41	417.53	0.18107	153.37	0.073003	0.0056218	56.064	0.017837	40.910	42.967	174.43	91.768	120.58	138.94	22.168	12.579	0.015935
45.000	1.1599	1125.1	0.00088885	26.825	26.931	123.86	96.051	156.09	412.79	0.19534	151.39	0.072575	0.0054998	57.657	0.017344	40.956	43.008	174.40	92.121	121.59	138.57	22.024	12.633	0.016062
46.000	1.1903	1120.6	0.00089238	26.978	27.086	124.34	96.213	156.79	408.04	0.21011	149.43	0.072146	0.0053783	59.292	0.016866	41.001	43.049	174.36	92.477	122.64	138.19	21.884	12.687	0.016191
47.000	1.2213	1116.1	0.00089598	27.131	27.242	124.82	96.376	157.51	403.28	0.22539	147.49	0.071717	0.0052573	60.969	0.016402	41.045	43.089	174.32	92.834	123.71	137.80	21.747	12.743	0.016323
48.000	1.2529	1111.5	0.00089965	27.284	27.399	125.30	96.541	158.25	398.51	0.24121	145.57	0.071287	0.0051369	62.690	0.015951	41.089	43.128	174.28	93.193	124.82	137.39	21.614	12.800	0.016458
